Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Segment,Segment_Name,PCA1,PCA2
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0,52,2816,0,0,0,1,0,0,0,0,1,0,91,79,0,2,High Potential,-1.1201937070021224,0.37486942509472404
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0,49,2231,0,1,0,0,0,0,0,0,1,0,41,38,0,2,High Potential,-1.1064857300080244,0.12448674301478214
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,69,2230,0,1,0,0,0,0,0,0,1,0,395,384,0,0,Premium Customers,0.4548340784611763,1.4973835464075287
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,1,Regular Customers,1.5798602310893535,-0.09481227996470637
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,51,2556,0,0,0,1,0,0,0,1,0,0,225,214,0,0,Premium Customers,-0.31406015544860916,0.1181614302634317
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2701,0,1,0,0,0,0,0,1,0,0,33,27,0,2,High Potential,-1.3562890256231375,-0.0020073549934684436
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0,2,High Potential,-1.7251155105164626,-0.21336424476806137
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2169,0,1,0,0,0,0,0,1,0,0,78,77,0,2,High Potential,-1.2146988199346993,-0.03647064423709329
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,46,2516,0,0,0,1,0,0,0,0,0,1,63,63,0,2,High Potential,-1.4716629029815016,-0.07407669333586564
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,67,2641,0,0,0,1,0,0,0,0,0,1,1206,1098,0,1,Regular Customers,1.533467209234751,0.9642295388304758
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,54,2164,0,0,0,1,0,0,0,0,1,0,64,57,0,0,Premium Customers,-1.1244103588827081,0.5535899270444259
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,42,2762,0,1,0,0,0,0,0,1,0,0,46,34,0,2,High Potential,-1.9492027750068328,-0.3307534190273915
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,53,2606,0,1,0,0,0,0,0,0,0,1,619,536,0,0,Premium Customers,0.2644170645293257,0.10554011447346966
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,42,2471,0,0,1,0,0,0,0,1,0,0,68,42,1,2,High Potential,-1.5464966219638148,-0.40651840978383363
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,33,2675,0,0,1,0,0,0,1,0,0,0,54,28,0,2,High Potential,-2.21385326380933,-1.061056150606046
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,62,2491,1,0,0,0,0,0,0,0,0,1,20,18,0,0,Premium Customers,-1.0472591520901788,1.2384237459813516
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,56,2761,0,0,0,1,0,1,0,0,0,0,1178,1145,0,1,Regular Customers,1.3867616875502224,0.04834226022063892
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,49,2524,0,0,0,1,0,0,0,1,0,0,1433,1405,1,3,Budget Customers,1.740454242130924,-0.6707590312290924
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,49,2687,0,0,1,0,0,0,0,1,0,0,1949,1930,0,3,Budget Customers,2.918841234491211,-0.9872885346590541
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,51,2163,0,0,0,1,0,0,0,1,0,0,1051,1011,0,3,Budget Customers,1.1407063925394716,-0.3122868723391116
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,2682,0,1,0,0,0,1,0,0,0,0,39,23,0,2,High Potential,-1.4783314963064118,-0.3263187286833788
79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,47,2207,0,1,0,0,0,0,0,1,0,0,1221,1076,1,3,Budget Customers,1.6161808703006968,-0.776596175544499
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,40,2828,0,0,1,0,0,0,0,1,0,0,269,225,0,2,High Potential,-1.3734021721465204,-0.6516093850838097
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,62,2282,0,0,0,1,0,0,0,0,0,1,47,32,0,0,Premium Customers,-0.8434505716095033,1.196747896369974
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2443,0,0,1,0,0,0,0,0,1,0,84,76,0,2,High Potential,-0.8035496317955158,-0.024214551833437056
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,49,2250,0,1,0,0,0,0,0,0,0,1,65,58,1,2,High Potential,-1.1139730057485617,0.12077019625764164
47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,67,2555,0,1,0,0,0,0,0,1,0,0,532,409,0,0,Premium Customers,0.18152212057045178,1.344596835117302
61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,61,2226,0,1,0,0,0,0,0,1,0,0,486,268,1,0,Premium Customers,0.44546270403814486,0.7907064864946661
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,66,2762,0,1,0,0,0,0,0,1,0,0,49,44,0,0,Premium Customers,-0.6980060099414941,1.5152450787520368
8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,29,2808,0,0,1,0,0,0,0,1,0,0,176,174,0,2,High Potential,-2.3919022020486533,-1.3998296166782593
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,58,2196,0,0,0,1,0,0,0,1,0,0,833,633,1,1,Regular Customers,1.2842330977324858,0.31120233799866714
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,34,2493,0,0,0,1,0,0,0,1,0,0,30,24,0,2,High Potential,-1.563582149543351,-1.0847463018761747
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,55,2783,0,0,1,0,0,0,0,0,1,0,119,116,0,0,Premium Customers,-1.051106519873814,0.6152441556380573
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,54,2436,0,1,0,0,0,0,0,0,1,0,93,64,0,0,Premium Customers,-1.089645102395729,0.5413588182274499
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,60,2418,0,1,0,0,0,0,0,0,0,1,1113,1103,0,1,Regular Customers,1.688819072273673,0.3532389281659605
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,2,High Potential,-1.1752684718961701,-1.0398349043023563
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,54,2518,0,1,0,0,0,0,0,1,0,0,665,639,1,0,Premium Customers,-0.052815798870386475,0.2380797425051773
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,1,Regular Customers,1.5798602310893535,-0.09481227996470637
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,54,2183,0,0,0,1,0,0,0,0,0,1,11,10,1,2,High Potential,-1.3467224882624307,0.6039940345053593
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,1,Regular Customers,3.0146993099235666,0.8254248076720044
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,50,2659,1,0,0,0,0,1,0,0,0,0,30,4,0,2,High Potential,-1.505545778476049,0.2834510557117944
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,2,High Potential,-1.755753750967135,-0.7917061757360796
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,3,Budget Customers,0.7256199824361338,-1.5945177342507444
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,46,2828,0,1,0,0,0,0,0,1,0,0,255,240,0,2,High Potential,-0.775399476394789,-0.23739924681465974
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,69,2483,0,1,0,0,0,0,0,0,0,1,253,228,0,0,Premium Customers,0.08462926325954828,1.5926031387696853
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,1,Regular Customers,1.7988294688366446,1.0060211212801191
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,3,Budget Customers,0.5139507530513735,-1.7172503598597133
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,1,Regular Customers,1.4929288032402062,1.3290222847203148
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,62,2498,0,0,0,1,0,0,0,1,0,0,955,755,1,1,Regular Customers,1.1521915566405352,0.6535260868400601
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,33,2694,0,0,1,0,0,0,0,0,0,1,618,583,0,2,High Potential,-0.652303066957922,-1.4553572730296174
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,2,High Potential,-1.2422799086351715,-0.02130932475470971
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,56,2238,0,1,0,0,0,0,0,0,0,1,497,488,0,0,Premium Customers,0.49378899241047947,0.349093247888052
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,0,Premium Customers,-1.6188775733759397,1.0801115264645382
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,28,2218,0,0,1,0,0,0,0,1,0,0,1503,1356,2,3,Budget Customers,1.6625012519300182,-2.4809015496025966
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,55,2854,1,0,0,0,0,1,0,0,0,0,1677,1528,0,1,Regular Customers,1.812964751952704,-0.21788344632915418
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,64,2853,1,0,0,0,0,0,0,1,0,0,16,14,0,0,Premium Customers,-1.3372336107611449,1.4627993975451457
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,42,2276,0,1,0,0,0,0,0,1,0,0,889,872,0,3,Budget Customers,0.6975384340545926,-0.9753559869997427
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,49,2194,0,0,0,1,0,0,0,0,0,1,44,42,0,2,High Potential,-1.2798229571318098,0.15448011113240923
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,54,2732,0,0,0,1,0,0,0,1,0,0,1287,1097,0,1,Regular Customers,1.5509221169937406,-0.17585297854957813
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,1,Regular Customers,0.7543471451775372,1.0337152763599886
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,67,2284,0,1,0,0,0,0,0,1,0,0,39,31,0,0,Premium Customers,-0.6637085338063525,1.5974386597340677
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,0,Premium Customers,-0.1876201308037985,1.0189415308390686
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,59,2520,0,0,0,1,0,0,0,1,0,0,1998,1880,1,1,Regular Customers,3.083617474344036,-0.1651563498431675
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,39,2583,0,1,0,0,0,0,0,0,0,1,1254,1210,2,3,Budget Customers,1.7324131661490414,-1.4932851427065787
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,2,High Potential,-1.6170954759759684,-0.21166084233162874
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,52,2317,0,0,1,0,0,0,0,0,1,0,354,312,0,0,Premium Customers,-0.27904178686002856,0.171041619968191
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,2,High Potential,-1.1940280449794636,-0.4580800714001392
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,1,Regular Customers,0.9121489554569968,0.11490900499695966
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,2,High Potential,-0.8034727848440304,0.007962369015254609
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,64,2835,0,1,0,0,0,0,0,1,0,0,1302,1203,0,1,Regular Customers,2.0790996201321335,0.5892165652058524
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,38,2475,0,0,0,1,0,0,0,1,0,0,15,15,0,2,High Potential,-1.3018262476447418,-0.7832281914091836
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,3,Budget Customers,2.40126149913921,-0.810745032607342
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,3,Budget Customers,0.23422710127387922,-0.7968515893594582
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,50,2419,0,0,1,0,0,0,0,1,0,0,15,13,0,2,High Potential,-1.5830530011576829,0.3002937366875345
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,62,2700,0,0,0,1,0,0,0,0,0,1,442,361,4,1,Regular Customers,1.1919487908180817,0.7542175791370298
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,37,2216,0,0,0,1,0,0,0,1,0,0,20,17,0,2,High Potential,-1.2079172770685505,-0.8870219961144887
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,62,2263,0,0,1,0,0,0,0,0,0,1,1149,1106,0,1,Regular Customers,1.5966496901947753,0.5342697331372165
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,47,2190,0,1,0,0,0,0,0,0,0,1,1920,1882,1,3,Budget Customers,2.6457039647981406,-1.1052508465947692
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,2,High Potential,-1.045075514718576,-0.16161972594742668
71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,61,2469,0,0,0,1,0,0,0,1,0,0,702,627,0,1,Regular Customers,1.0388725247268262,0.6405156427805808
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,2,High Potential,-1.0815853215851594,0.027845284308564575
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,55,2268,0,1,0,0,0,0,0,0,0,1,117,113,0,0,Premium Customers,-0.25091148356506565,0.4742945898626895
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,2,High Potential,-0.07562113592645693,-0.8216100078040639
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,1,Regular Customers,1.4983014032690696,0.6175758448835393
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,34,2765,0,0,1,0,0,1,0,0,0,0,715,674,0,3,Budget Customers,0.780989796984183,-1.6427894946823003
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,38,2591,0,0,0,1,0,0,0,0,1,0,11,10,0,2,High Potential,-1.7363069085451048,-0.7056291221746561
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,41,2702,0,1,0,0,0,0,0,1,0,0,902,867,0,3,Budget Customers,0.349188376507335,-1.002696184996243
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,3,Budget Customers,2.4348636263231036,-1.22246068212893
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,2,High Potential,-0.41764150085036805,-0.7454378162653369
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,34,2490,0,1,0,0,0,0,0,1,0,0,389,335,0,2,High Potential,-1.0158371556411554,-1.2568955126399652
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,0,Premium Customers,-0.3309848041701041,0.028279240471284044
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,48,2256,0,1,0,0,0,0,0,1,0,0,40,19,0,2,High Potential,-1.4020903601552956,0.09076767322435873
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,60,2385,0,0,1,0,0,0,0,0,0,1,1323,1323,1,1,Regular Customers,1.902418649608063,0.2714085387206525
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,68,2169,0,1,0,0,0,0,0,0,0,1,61,59,0,0,Premium Customers,-0.24423514446754124,1.6048645821186076
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50,2489,0,1,0,0,0,1,0,0,0,0,47,30,0,2,High Potential,-1.8404994357845124,0.3390574066526586
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,3,Budget Customers,0.33022292919117757,-0.49382993986031076
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,0,Premium Customers,0.2793384211899018,0.340931362889646
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140,1124,0,1,Regular Customers,1.8431458075784481,0.8372239429266435
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059,1014,1,3,Budget Customers,1.2770541420097457,-1.5441992919400491
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,47,2299,0,0,1,0,0,0,0,0,0,1,16,16,0,2,High Potential,-0.6371357682885733,-0.1254897939220066
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,60,2291,0,0,1,0,0,0,0,0,1,0,1970,1932,1,1,Regular Customers,3.420416463423479,-0.132625866465409
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,36,2462,0,0,1,0,0,0,0,0,0,1,44,44,0,2,High Potential,-2.1188452454747853,-0.8172819073509
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406,1238,2,3,Budget Customers,1.6180738358616473,-0.6434690006479091
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,37,2415,0,1,0,0,0,0,0,0,0,1,39,15,1,2,High Potential,-1.5259499145635966,-0.8348250045968291
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,37,2441,0,1,0,0,0,0,0,0,1,0,273,120,1,2,High Potential,-1.1612827528652387,-0.9483836400165478
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,2,High Potential,-1.5053149747338446,0.623823494434646
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,42,2449,0,1,0,0,0,1,0,0,0,0,606,577,0,2,High Potential,-0.30171984228375615,-0.7393962902361911
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,3,Budget Customers,0.8549804583912227,-0.10951384137710245
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,2,High Potential,-1.4098574020903418,-0.5275200038585013
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,2,High Potential,-0.4327891678885334,-0.2126145288703785
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,41,2346,0,0,1,0,0,0,0,1,0,0,126,117,0,2,High Potential,-0.8374062556038462,-0.6301240696215503
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,0,Premium Customers,-0.1440368634626541,1.3644631998733892
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,58,2717,1,0,0,0,0,0,0,1,0,0,343,302,0,0,Premium Customers,-0.5094029579571926,0.7309679064651805
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,54,2849,0,0,1,0,0,0,0,1,0,0,1627,1532,0,1,Regular Customers,2.4719855439857814,-0.4099664568146739
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,43,2225,0,0,0,1,0,0,0,1,0,0,62,46,0,2,High Potential,-0.9219645939612974,-0.42944075335575627
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,35,2692,0,0,1,0,0,0,1,0,0,0,13,2,0,2,High Potential,-2.1667583177293603,-0.8884612075025611
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056,944,0,1,Regular Customers,1.362298701725798,1.1121185551425923
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887,817,1,1,Regular Customers,1.2984899387276085,1.2450299102534976
25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2421,0,0,1,0,0,0,0,1,0,0,11,7,0,2,High Potential,-1.4631241981633258,0.538405425730561
42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,42,2181,0,1,0,0,0,0,0,1,0,0,41,25,0,2,High Potential,-1.1098502712084797,-0.47799097381412015
85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,44,2753,0,0,0,1,0,0,0,1,0,0,1872,1788,1,3,Budget Customers,2.515677374648031,-1.330660055957262
72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,35,2402,0,0,1,0,0,0,0,1,0,0,1974,1935,3,3,Budget Customers,2.0147912424530405,-2.0389646330477134
49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,46,2195,0,0,0,1,0,1,0,0,0,0,297,268,0,2,High Potential,-0.4889152182763916,-0.29683088221327625
36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,2852,0,1,0,0,0,0,0,0,0,1,73,69,0,2,High Potential,-1.0504727363058863,0.3663313900006021
